year,timestamp,X,Y,lap_number,driver,multi_car
2022,0 days 00:02:25.098000,-380.6503050493403,1272.2753771041641,49.0,11,True
2022,0 days 00:02:21.747000,-376.96491050749523,1346.4407985547805,50.0,11,True
2022,0 days 00:00:14.038000,231.08327300731025,8307.869857120186,57.0,11,False
2022,0 days 00:01:40.468000,-381.17113607193795,1249.691285012617,1.0,1,True
2022,0 days 00:01:42.050000,-243.07498861921437,910.3296195801321,14.0,1,True
2022,0 days 00:01:57.409000,-380.82407208778,1266.027399913816,15.0,1,True
2022,0 days 00:01:41.537000,-234.3826907322664,1105.2667310703114,30.0,1,True
2022,0 days 00:01:57.239000,-380.8203784775661,1255.9075848262262,31.0,1,True
2022,0 days 00:01:39.787000,-236.84480181023554,1052.9929569299456,43.0,1,True
2022,0 days 00:01:57.242000,-381.68701641356375,1244.59161047445,44.0,1,True
2022,0 days 00:02:09.941000,-383.8425655536734,1200.1860762231026,46.0,1,True
2022,0 days 00:02:14.782000,-385.8438239477253,1168.9480436759998,47.0,1,True
2022,0 days 00:02:31.818000,-377.7722007955591,1322.922061471478,48.0,1,True
2022,0 days 00:02:25.374000,-382.6236479411827,1230.5709317783428,49.0,1,True
2022,0 days 00:02:24.508000,-378.1940550611087,1308.0777167764272,50.0,1,True
2022,0 days 00:02:04.094000,-230.2426671732856,1191.655245008005,54.0,1,False
2022,0 days 00:01:44.502000,-382.34906806523435,1249.9768613138044,1.0,10,True
2022,0 days 00:01:44.005000,-228.5150616755051,1248.417042397334,14.0,10,True
2022,0 days 00:02:01.397000,-379.23421605925444,1294.9770344668095,15.0,10,True
2022,0 days 00:01:42.305000,-235.3755624802893,1080.7340609899834,32.0,10,True
2022,0 days 00:02:00.808000,-383.03813898422425,1215.3579055548078,33.0,10,True
2022,0 days 00:02:30,3232.0,7902.999999999999,45.0,10,True
2023,0 days 00:01:39.250000,-383.31316697491184,1216.8567415386576,1.0,1,True
2023,0 days 00:01:41.295000,-385.8966169616631,1159.8735374463974,14.0,1,True
2023,0 days 00:01:58.378000,-380.85344729248123,1261.003994359828,15.0,1,True
2023,0 days 00:01:40.964000,-237.13200333039612,1043.240782251372,36.0,1,False
2023,0 days 00:01:58.490000,-382.594534831797,1226.5012109060074,37.0,1,True
2023,0 days 00:02:00.495000,-384.2014531346887,1189.398476920191,41.0,1,True
2023,0 days 00:01:44.824000,-377.074726371424,1338.116469208977,42.0,1,True
2023,0 days 00:01:41.294000,-381.6164612639941,1244.7993059025289,1.0,11,True
2023,0 days 00:01:41.360000,-234.01150300979484,1104.972145438081,17.0,11,True
2023,0 days 00:01:58.797000,-382.58304185352955,1224.7941726298777,18.0,11,True
2023,0 days 00:01:40.686000,-237.00346062818156,1054.4950345715565,34.0,11,True
2023,0 days 00:01:58.785000,-382.7865996023668,1218.2099252309652,35.0,11,True
2023,0 days 00:02:03.522000,-378.87746078223086,1295.192127031036,41.0,11,True
2023,0 days 00:01:39.657000,-382.41933425093896,1227.285883361235,42.0,11,True
2023,0 days 00:01:43.839000,-384.1790481842352,1201.3146232296995,1.0,14,True
2023,0 days 00:01:42.212000,-232.64054773976713,1122.4095056370077,14.0,14,True
2023,0 days 00:01:59.692000,-382.8579055655096,1214.3291661381825,15.0,14,True
2023,0 days 00:01:40.353000,-233.38613082437115,1134.9236240992793,34.0,14,True
2023,0 days 00:01:57.389000,-383.28104636671327,1215.625639860229,35.0,14,True
2023,0 days 00:02:06.713000,-383.27683274646665,1211.1939030340109,41.0,14,True
2023,0 days 00:01:41.890000,-380.08149758226193,1283.7440867310697,1.0,55,True
2023,0 days 00:01:43.310000,-386.62890588178647,1150.4536536018686,13.0,55,True
2023,0 days 00:01:59.006000,-383.14112732614194,1211.812266762627,14.0,55,True
2023,0 days 00:01:41.274000,-232.2375351726979,1147.4634952212025,31.0,55,True
2023,0 days 00:01:58.492000,-383.4336113014307,1207.9811544580562,32.0,55,True
2023,0 days 00:02:06.436000,-382.79705057317415,1211.2053524795695,41.0,55,True
2023,0 days 00:01:42.519000,-381.28369329265274,1261.2109175017013,1.0,44,True
2023,0 days 00:01:43.336000,-235.04308882018253,1088.6250867526294,12.0,44,True
2023,0 days 00:01:59.179000,-381.33542673486204,1258.34773377677,13.0,44,True
2023,0 days 00:01:41.175000,-230.70669257355195,1189.0272074472634,30.0,44,True
2023,0 days 00:01:59.503000,-382.40296731933336,1225.9467048834556,31.0,44,True
2023,0 days 00:02:06.491000,-381.3512127958013,1255.1392321932815,41.0,44,True
2023,0 days 00:01:44.901000,-383.69576308795047,1213.3466651833835,1.0,18,True
2023,0 days 00:01:42.841000,-235.88906771139733,1078.2344545374028,15.0,18,True
2023,0 days 00:01:59.876000,-383.09963536578164,1215.0075725099775,16.0,18,True
2023,0 days 00:01:41.467000,-231.0111654874211,1185.7001606991487,30.0,18,True
2023,0 days 00:01:57.063000,-379.5324839462733,1293.9340314917395,31.0,18,True
2023,0 days 00:01:37.916000,-383.2982323073729,1209.9700300733616,40.0,18,True
2023,0 days 00:02:06.809000,-383.2803221367544,1216.598100458388,41.0,18,True
2023,0 days 00:01:42.893000,-380.3883856230348,1288.3092863848306,1.0,63,True
2023,0 days 00:01:44.691000,-234.73485227640782,1094.6727955375648,13.0,63,True
2023,0 days 00:02:01.269000,-381.75677665978856,1246.0739416948404,14.0,63,True
2023,0 days 00:01:41.035000,-240.62211188070108,958.9325505120906,31.0,63,True
2023,0 days 00:01:58.694000,-381.3441981954185,1247.5986013454612,32.0,63,True
2023,0 days 00:01:38.085000,-381.70971912943145,1241.8314146270518,40.0,63,True
2023,0 days 00:02:06.293000,-382.64990848423145,1223.3437886452455,41.0,63,True
2023,0 days 00:01:44.385000,-382.2342665552606,1234.4401473252467,1.0,77,True
2023,0 days 00:01:43.269000,-213.5827469326079,1160.177424003599,11.0,77,True
2023,0 days 00:01:59.450000,-379.2689694733131,1299.6405808745114,12.0,77,True
2023,0 days 00:01:42.220000,-231.04306985986116,1152.9223742498555,29.0,77,True
2023,0 days 00:01:58.886000,-382.3875915527227,1220.5758332465848,30.0,77,True
2023,0 days 00:01:50.376000,-384.2303040936805,1198.1899162411992,40.0,77,True
2023,0 days 00:01:55.281000,-381.5595343363965,1257.0002311358305,41.0,77,True
2023,0 days 00:01:49.880000,-379.2779398118943,1307.8304821763184,1.0,10,True
2023,0 days 00:01:44.201000,-231.20906013650193,1166.8367735933703,9.0,10,False
2023,0 days 00:02:01.262000,-378.77720090701064,1313.3133194969878,10.0,10,True
2023,0 days 00:01:42.288000,-234.77540018188466,1097.9758566139003,25.0,10,False
2023,0 days 00:01:59.404000,-383.30064422412875,1201.1504054023549,26.0,10,True
2023,0 days 00:01:49.707000,-229.97091401748938,1211.6557400568638,40.0,10,True
2023,0 days 00:02:08.544000,-382.43428040600895,1223.43906823968,41.0,10,True
2023,0 days 00:01:46.684000,-382.04425638420486,1240.1146807167454,1.0,23,True
2023,0 days 00:01:43.948000,-241.89477451825235,915.0789279349382,11.0,23,True
2023,0 days 00:01:59.445000,-382.87433479506774,1223.8190392777306,12.0,23,True
2023,0 days 00:01:42.610000,-235.62886726152328,1072.1996277829514,26.0,23,True
2023,0 days 00:01:59.870000,-379.39646816042955,1301.7857601083756,27.0,23,True
2023,0 days 00:01:50.177000,-235.2240270621225,1082.219314748196,40.0,23,True
2023,0 days 00:02:08.659000,-383.1643562585331,1200.753161972296,41.0,23,True
2023,0 days 00:01:48.022000,-381.39994068317736,1264.1684868413743,1.0,22,True
2023,0 days 00:01:43.749000,-232.08964020197655,1153.3009034045174,10.0,22,True
2023,0 days 00:01:59.843000,-383.3936859125625,1210.2856201527484,11.0,22,True
2023,0 days 00:01:42.227000,-247.53196729501263,743.9450235879331,26.0,22,True
2023,0 days 00:02:00.300000,-382.2451915991144,1238.542876772693,27.0,22,True
2023,0 days 00:01:50.350000,-227.31552032917668,1124.0242452200214,40.0,22,True
2023,0 days 00:02:10.782000,-380.71321856820373,1264.6121935442357,41.0,22,True
2023,0 days 00:01:47.086000,-382.8302163178546,1236.1735701263487,1.0,2,True
2023,0 days 00:01:43.880000,-237.59689031453883,1043.4300204991057,12.0,2,True
2023,0 days 00:02:00.255000,-383.9557172769001,1210.3820328332545,13.0,2,True
2023,0 days 00:01:42.409000,-323.0540240081709,1047.9443254416828,30.0,2,True
2023,0 days 00:01:59.303000,-382.02029248360725,1235.57818373448,31.0,2,True
2023,0 days 00:01:53.753000,-180.6949418630308,1155.5850123491841,40.0,2,True
2023,0 days 00:02:05.614000,-382.96163686394686,1218.8139489812029,41.0,2,True
2023,0 days 00:01:49.561000,-381.58522724267726,1250.5471593109207,1.0,20,True
2023,0 days 00:01:44.899000,-231.2044653155445,1170.5603775301151,15.0,20,True
2023,0 days 00:02:00.587000,-382.8266736867704,1216.0944556541333,16.0,20,True
2023,0 days 00:01:41.979000,-241.039045275258,957.6918340374249,29.0,20,True
2023,0 days 00:02:00.933000,-384.0205667829823,1204.0256082300257,30.0,20,True
2023,0 days 00:01:57.797000,-235.9170764196475,1082.9625195015763,40.0,20,True
2023,0 days 00:02:02.547000,-381.45328106865475,1243.825713165124,41.0,20,True
2023,0 days 00:01:50.190000,-379.6416457164307,1294.1190140597444,1.0,21,True
2023,0 days 00:01:45.460000,-234.8932337629511,1090.3792521485725,11.0,21,True
2023,0 days 00:02:01.184000,-383.1571515379228,1217.2424194430284,12.0,21,True
2023,0 days 00:01:42.309000,-231.44954027237603,1157.8235120356537,27.0,21,True
2023,0 days 00:02:00.083000,-376.73028055522565,1347.0235146988548,28.0,21,True
2023,0 days 00:01:53.544000,-384.3112555365325,1183.8347298267395,40.0,21,True
2023,0 days 00:01:54.359000,-382.2455675491433,1216.7531181913741,41.0,21,True
2023,0 days 00:01:47.570000,-383.45073891380656,1216.0758041756944,1.0,27,True
2023,0 days 00:01:46.790000,-234.38078508733588,1112.0157489804426,11.0,27,True
2023,0 days 00:02:02.579000,-383.0865257822255,1212.06098391722,12.0,27,True
2023,0 days 00:01:42.931000,-237.55466876668623,1030.5032744319678,26.0,27,True
2023,0 days 00:02:12.037000,-380.5383588360714,1271.43018955016,27.0,27,True
2023,0 days 00:01:58.689000,-235.06657031689835,1081.565573657629,40.0,27,True
2023,0 days 00:02:05.275000,-383.23502892915195,1219.7991303882027,41.0,27,True
2023,0 days 00:01:48.698000,-383.61080493375533,1208.3270216084857,1.0,24,True
2023,0 days 00:01:43.870000,-232.6671690302021,1145.616278398326,12.0,24,True
2023,0 days 00:02:02.101000,-375.8496375528122,1358.898816645509,13.0,24,True
2023,0 days 00:01:42.096000,-233.77606638558703,1109.9218773450107,32.0,24,True
2023,0 days 00:01:59.659000,-382.9519408005311,1220.665096760281,33.0,24,True
2023,0 days 00:01:53.456000,-384.87983159029045,1186.4775334277126,40.0,24,True
2023,0 days 00:01:52.500000,-380.9500433909208,1264.5337259988796,41.0,24,True
2023,0 days 00:01:41.967000,-236.67727619442277,1048.3733279565317,54.0,24,True
2023,0 days 00:02:07.673000,-376.73578386377125,1357.9038215253506,55.0,24,True
2023,0 days 00:01:45.595000,-382.8294710252762,1224.4022878581427,1.0,4,True
2023,0 days 00:01:43.521000,-233.24759344671838,1133.7549901801985,10.0,4,True
2023,0 days 00:02:09.886000,-384.2016851161212,1202.4914010764396,11.0,4,True
2023,0 days 00:01:41.501000,-235.749297390126,1080.1730977984769,17.0,4,True
2023,0 days 00:02:08.607000,-383.2961178511479,1208.7473788655516,18.0,4,True
2023,0 days 00:01:40.973000,-385.19320263704384,1168.3835136217451,27.0,4,True
2023,0 days 00:02:07.663000,-383.2479934464859,1214.0764107969417,28.0,4,True
2023,0 days 00:01:40.197000,-229.18748306559414,1230.3179617495664,37.0,4,True
2023,0 days 00:02:08.682000,-377.20262580606556,1333.3942557276584,38.0,4,False
2023,0 days 00:02:07.970000,-383.53507173923714,1206.962287076563,40.0,4,True
2023,0 days 00:01:40.433000,-231.07919263991297,1192.989046843419,47.0,4,False
2023,0 days 00:02:06.905000,-378.70151742993244,1294.8703008883176,48.0,4,False
2023,0 days 00:01:39.789000,-235.1857356205798,1083.0712433846177,54.0,4,True
2023,0 days 00:02:04.847000,-379.77959752925597,1284.411784073488,55.0,4,True
2023,0 days 00:01:46.198000,-384.2471342491294,1209.9964299972496,1.0,31,True
2023,0 days 00:01:43.787000,-239.0332651709265,1001.4685279413343,12.0,31,True
2023,0 days 00:02:00.381000,-380.5138966530953,1269.3010519954769,13.0,31,True
2023,0 days 00:01:41.863000,-193.66645655248482,1085.2564931283503,15.0,31,True
2023,0 days 00:02:15.708000,-382.300593231324,1232.49889955814,16.0,31,True
2023,0 days 00:01:44.296000,-233.88986198578255,946.4472419219233,32.0,31,True
2023,0 days 00:02:18.694000,-383.06774523118,1210.5469381301873,33.0,31,True
2023,0 days 00:02:08.023000,-384.3777673069946,1210.1546124242618,40.0,31,True
2023,0 days 00:01:42.684000,-234.16535117003176,1111.9417326508396,41.0,31,True
2023,0 days 00:01:40.461000,-383.96332141882004,1213.8701055329796,1.0,16,True
2023,0 days 00:01:42.068000,-208.8992135320962,1702.418477525015,13.0,16,True
2023,0 days 00:01:58.770000,-383.8802397658798,1213.4629502668884,14.0,16,True
2023,0 days 00:01:41.323000,-231.2853769712643,1178.750169572569,33.0,16,True
2023,0 days 00:01:59.477000,-380.4767370507311,1275.5654464231623,34.0,16,True
2023,0 days 00:01:35.973000,4753.872178922256,-975.9058793511065,40.0,16,True
2023,0 days 00:01:48.445000,-378.7403294663902,1304.856188837574,1.0,81,True
2023,0 days 00:02:02.071000,-228.69492911987757,1241.6583915835695,13.0,81,True
